S,K,sigma,T,r,price,vega,theta,rho
100.0,100.0,0.4842105263157894,0.26666666666666666,0.06,10.684202607229139,20.236565595811257,-21.181366749396165,12.48309045866266
100.0,100.0,0.4842105263157894,0.26666666666666666,0.08,10.935421758773153,20.150561758016487,-22.086147557168772,12.638528642179335
100.0,100.0,0.4842105263157894,0.26666666666666666,0.1,11.189731620263544,20.055797040563846,-23.005607696740856,12.792146987838578
100.0,100.0,0.4842105263157894,0.48333333333333334,0.0,13.36659843461976,27.345227189814537,-13.697427775660273,20.936405378300226
100.0,100.0,0.4842105263157894,0.48333333333333334,0.02,13.788741648102935,27.20215985262839,-14.506187372350704,21.276891352622936
100.0,100.0,0.4842105263157894,0.48333333333333334,0.04,14.217631866226924,27.037536940017336,-15.331803659699567,21.611044321264853
100.0,100.0,0.4842105263157894,0.48333333333333334,0.06,14.653138775412842,26.85175946258456,-16.173646225651563,21.938500857612176
100.0,100.0,0.4842105263157894,0.48333333333333334,0.08,15.09512491168497,26.645277977569936,-17.03105130250495,22.25890949419873
100.0,100.0,0.4842105263157894,0.48333333333333334,0.1,15.543445908443317,26.41859076842842,-17.903323505532253,22.571931574228312
100.0,100.0,0.4842105263157894,0.7000000000000001,0.0,16.05208832821352,32.70012646598319,-11.309818176204711,29.381769085125264
100.0,100.0,0.4842105263157894,0.7000000000000001,0.02,16.645017146095874,32.452641050869474,-12.078755731790757,29.908690523203962
100.0,100.0,0.4842105263157894,0.7000000000000001,0.04,17.24833620977862,32.16858890345274,-12.864301108599186,30.420652353271812
100.0,100.0,0.4842105263157894,0.7000000000000001,0.06,17.86173798099646,31.848965163122838,-13.665445276681465,30.916826692542504
100.0,100.0,0.4842105263157894,0.7000000000000001,0.08,18.484898777007807,31.494882430858457,-14.48112999232807,31.396427444746347
100.0,100.0,0.4842105263157894,0.7000000000000001,0.1,19.11747963370138,31.107564318948494,-15.310251922395596,31.858713000367562
100.0,100.0,0.4842105263157894,0.9166666666666667,0.0,18.33051996770577,37.183338642710645,-9.820671258744628,37.43184501480153
100.0,100.0,0.4842105263157894,0.9166666666666667,0.02,19.086284400293437,36.8152502809573,-10.555601540409912,38.14011106070804
100.0,100.0,0.4842105263157894,0.9166666666666667,0.04,19.855939821269594,36.39384565342499,-11.306148282010078,38.820691981474454
100.0,100.0,0.4842105263157894,0.9166666666666667,0.06,20.638917743040054,35.92104452656537,-12.07091071536918,39.47212585129757
100.0,100.0,0.4842105263157894,0.9166666666666667,0.08,21.434621455945354,35.39898265748963,-12.848426494816543,40.09305343877356
100.0,100.0,0.4842105263157894,0.9166666666666667,0.1,22.242428142744323,34.829995731659686,-13.637179305920437,40.682224146919175
100.0,100.0,0.4842105263157894,1.1333333333333335,0.0,20.339299371314453,41.08315079575489,-8.77627679537798,45.14106368958849
100.0,100.0,0.4842105263157894,1.1333333333333335,0.02,21.250977632380035,40.58091923765455,-9.48109820203609,46.01952488763057
100.0,100.0,0.4842105263157894,1.1333333333333335,0.04,22.179782981129463,40.00739730873221,-10.2001207431324,46.85338471309155
100.0,100.0,0.4842105263157894,1.1333333333333335,0.06,23.124800786114037,39.3657925766457,-10.93155047976495,47.640416209095065
100.0,100.0,0.4842105263157894,1.1333333333333335,0.08,24.08507392241532,38.659655737014106,-11.673524149795382,48.378598882891914
100.0,100.0,0.4842105263157894,1.1333333333333335,0.1,25.059607008926342,37.89284791285506,-12.42412132661417,49.06612921085538
100.0,100.0,0.4842105263157894,1.35,0.0,22.152037660987475,44.554753655684856,-7.9903261916627795,52.547374578833455
100.0,100.0,0.4842105263157894,1.35,0.02,23.213430839429975,43.906714965775016,-8.667905279191523,53.58126728604612
100.0,100.0,0.4842105263157894,1.35,0.04,24.294850245918255,43.168562885342936,-9.358010739704913,54.54945552743882
100.0,100.0,0.4842105263157894,1.35,0.06,25.394950451194532,42.345180097897675,-10.058461365189391,55.44886453226197
100.0,100.0,0.4842105263157894,1.35,0.08,26.51232814566135,41.441944546825695,-10.767004155785092,56.27678400032199
100.0,100.0,0.4842105263157894,1.35,0.1,27.645529594368014,40.464671009271065,-11.48133202056383,57.03088404463968
100.0,100.0,0.4842105263157894,1.5666666666666667,0.0,23.81366733896442,47.693337449258934,-7.370302987679431,59.6792939178112
100.0,100.0,0.4842105263157894,1.5666666666666667,0.02,25.019124031035084,46.88925947617432,-8.02287325632815,60.851579841138744
100.0,100.0,0.4842105263157894,1.5666666666666667,0.04,26.247124219005755,45.9756890568953,-8.686132208671554,61.93293739000651
100.0,100.0,0.4842105263157894,1.5666666666666667,0.06,27.495808864507012,44.95958906452153,-9.357522163017116,62.91941522427815
100.0,100.0,0.4842105263157894,1.5666666666666667,0.08,28.763245734402616,43.848589976192365,-10.034416827170844,63.80764934098726
100.0,100.0,0.4842105263157894,1.5666666666666667,0.1,30.04744137288342,42.6508946177394,-10.714145433414762,64.59488447002363
100.0,100.0,0.4842105263157894,1.7833333333333334,0.0,25.354028343896722,50.56242868001624,-6.864353327931372,66.5593247266921
100.0,100.0,0.4842105263157894,1.7833333333333334,0.02,26.698332474445344,49.593224609984745,-7.493725693255032,67.8515062294603
100.0,100.0,0.4842105263157894,1.7833333333333334,0.04,28.067287306862326,48.49483071112239,-8.131847481345128,69.02352309879097
100.0,100.0,0.4842105263157894,1.7833333333333334,0.06,29.458440108993663,47.27670785528289,-8.775798707748947,70.07057609350198
100.0,100.0,0.4842105263157894,1.7833333333333334,0.08,30.869250958609292,45.94917141965222,-9.422599790347483,70.98875067930291
100.0,100.0,0.4842105263157894,1.7833333333333334,0.1,32.297110712909856,44.52324617209004,-10.069242893986193,71.77504263137787
100.0,100.0,0.4842105263157894,2.0,0.0,26.794149334684604,53.207016918520935,-6.440849416452532,73.2058506653154
100.0,100.0,0.4842105263157894,2.0,0.02,28.272443038051357,52.06454690544686,-7.048535438398293,74.5985023528411
100.0,100.0,0.4842105263157894,2.0,0.04,29.77706732403707,50.773069599165325,-7.6629712695181755,75.83787905990825
100.0,100.0,0.4842105263157894,2.0,0.06,31.30489902352219,49.34497032622649,-8.280891157293611,76.91842147062762
100.0,100.0,0.4842105263157894,2.0,0.08,32.85271637177718,47.79368406449657,-8.898984643200144,77.83583535850084
100.0,100.0,0.4842105263157894,2.0,0.1,34.41722461005136,46.13348563658991,-9.513935765089162,78.58711849740769
100.0,100.0,0.513157894736842,0.05,0.0,4.575176768583312,8.905950929866139,-45.70159029799729,2.3856205807854174
100.0,100.0,0.513157894736842,0.05,0.02,4.623038795959069,8.901161039304512,-46.63724183969806,2.4005781081675353
100.0,100.0,0.513157894736842,0.05,0.04,4.671199726673748,8.89569807067277,-47.581385501792596,2.415510700227927
100.0,100.0,0.513157894736842,0.05,0.06,4.719659049166012,8.889563266602734,-48.533996196707854,2.430417072091357
100.0,100.0,0.513157894736842,0.05,0.08,4.768416226215017,8.88275802193753,-49.495047568319364,2.4452959427354903
100.0,100.0,0.513157894736842,0.05,0.1,4.817470695020461,8.875283883203055,-50.46451199752906,2.460146035283006
100.0,100.0,0.513157894736842,0.26666666666666666,0.0,10.540864501927594,20.421250134834423,-19.648735738286412,11.92788473307632
100.0,100.0,0.513157894736842,0.26666666666666666,0.02,10.780903863434382,20.362741458844983,-20.498126776620694,12.075818569321621
100.0,100.0,0.513157894736842,0.26666666666666666,0.04,11.023887676417615,20.29617744153795,-21.361741993740182,12.22231720278868
100.0,100.0,0.513157894736842,0.26666666666666666,0.06,11.269786480203003,20.221638241828966,-22.23931861801989,12.367305177530316
100.0,100.0,0.513157894736842,0.26666666666666666,0.08,11.51856931765716,20.13921341278305,-23.130580664166846,12.510708318724555
100.0,100.0,0.513157894736842,0.26666666666666666,0.1,11.770203761710597,20.049001722329145,-24.035239274756098,12.652453822320865
100.0,100.0,0.513157894736842,0.48333333333333334,0.0,14.15748750483938,27.29757045502819,-14.490997020137469,20.74527385299715
100.0,100.0,0.513157894736842,0.48333333333333334,0.02,14.57551116345688,27.155979967327223,-15.287122110410362,21.05614659617969
100.0,100.0,0.513157894736842,0.48333333333333334,0.04,14.999694534907597,26.995297115900257,-16.098357312312807,21.361194576393274
100.0,100.0,0.513157894736842,0.48333333333333334,0.06,15.429918121385484,26.815870027982346,-16.924127278639617,21.660119113239684
100.0,100.0,0.513157894736842,0.48333333333333334,0.08,15.866056548084721,26.618085782041923,-17.76382951948003,21.952631293708738
100.0,100.0,0.513157894736842,0.48333333333333334,0.1,16.307978764835312,26.40236901660834,-18.616835813526556,22.2384525955719
100.0,100.0,0.513157894736842,0.7000000000000001,0.0,16.9974878531268,32.617622706445346,-11.955707570971507,29.050879251405618
100.0,100.0,0.513157894736842,0.7000000000000001,0.02,17.583293164654066,32.37288099230525,-12.709640384078055,29.52742702828965
100.0,100.0,0.513157894736842,0.7000000000000001,0.04,18.178493618892254,32.09583000182422,-13.478179170478006,29.990278563768985
100.0,100.0,0.513157894736842,0.7000000000000001,0.06,18.782808501984242,31.78733258563955,-14.26040851639336,30.43876045003413
100.0,100.0,0.513157894736842,0.7000000000000001,0.08,19.395943968503474,31.44834355024613,-15.055373638207076,30.87223327677911
100.0,100.0,0.513157894736842,0.7000000000000001,0.1,20.017593741201033,31.079904736227927,-15.862083714182912,31.290093583958743
100.0,100.0,0.513157894736842,0.9166666666666667,0.0,19.405118544554625,37.06053355016564,-10.373402931505693,36.93932066707913
100.0,100.0,0.513157894736842,0.9166666666666667,0.02,20.150292129494026,36.69680677357507,-11.091389136654675,37.57393274269418
100.0,100.0,0.513157894736842,0.9166666666666667,0.04,20.90790754486337,36.28608918608905,-11.822813027533218,38.18330102721858
100.0,100.0,0.513157894736842,0.9166666666666667,0.06,21.677448020587477,35.83004330606538,-12.566410659253389,38.766249589118
100.0,100.0,0.513157894736842,0.9166666666666667,0.08,22.458374092883325,35.330499975662164,-13.320869839338727,39.32168573714679
100.0,100.0,0.513157894736842,0.9166666666666667,0.1,23.25012531224668,34.789446123882875,-14.084836245009342,39.848604252623005
100.0,100.0,0.513157894736842,1.1333333333333335,0.0,21.526143201927255,40.91546036790933,-9.262981546140463,44.46851885224123
100.0,100.0,0.513157894736842,1.1333333333333335,0.02,22.42337647845445,40.419562794605525,-9.949211574742117,45.2482121554694
100.0,100.0,0.513157894736842,1.1333333333333335,0.04,23.335801550036216,39.860994364759314,-10.6473419787508,45.98739001872665
100.0,100.0,0.513157894736842,1.1333333333333335,0.06,24.262590144034668,39.24252940081709,-11.355762243447112,46.684283169512746
100.0,100.0,0.513157894736842,1.1333333333333335,0.08,25.202880256451515,38.56720830984062,-12.072808973780425,47.33728907342029
100.0,100.0,0.513157894736842,1.1333333333333335,0.1,26.1557795622534,37.838312710301004,-12.796775623556325,47.9449792795766
100.0,100.0,0.513157894736842,1.35,0.0,23.438674126066573,44.3382102237943,-8.42685282031178,51.67889496490506
100.0,100.0,0.513157894736842,1.35,0.02,24.481435775958786,43.69883807641787,-9.084409883791535,52.58757341240995
100.0,100.0,0.513157894736842,1.35,0.04,25.541780506340864,42.98045754869069,-9.752112345040121,53.43677776370009
100.0,100.0,0.513157894736842,1.35,0.06,26.61849426799934,42.18728657080035,-10.428011502341832,54.2240991249266
100.0,100.0,0.513157894736842,1.35,0.08,27.71031774627719,41.32392505749527,-11.110105883296402,54.94742187583111
100.0,100.0,0.513157894736842,1.35,0.1,28.81595233965158,40.39531053877318,-11.796355341394012,55.604934542230076
100.0,100.0,0.513157894736842,1.5666666666666667,0.0,25.190406041294644,47.424442977866924,-7.766881058805192,58.600848600985856
100.0,100.0,0.513157894736842,1.5666666666666667,0.02,26.372753783834938,46.63173042896717,-8.398168693209616,59.62053226313515
100.0,100.0,0.513157894736842,1.5666666666666667,0.04,27.57468037499971,45.74328027498342,-9.037717149996952,60.558187488199756
100.0,100.0,0.513157894736842,1.5666666666666667,0.06,28.794514016033844,44.765099902335265,-9.683252113760204,61.41076832957107
100.0,100.0,0.513157894736842,1.5666666666666667,0.08,30.030526670734908,43.70370854299431,-10.33245160416751,62.17569973922519
100.0,100.0,0.513157894736842,1.5666666666666667,0.1,31.28094363232286,42.56606505547737,-10.982965104533214,62.850891648852546
100.0,100.0,0.513157894736842,1.7833333333333334,0.0,26.81302317624366,50.238060393421556,-7.228053450602952,65.2583876678494
100.0,100.0,0.513157894736842,1.7833333333333334,0.02,28.129483297129646,49.2832929889895,-7.835021234497206,66.3699548444471
100.0,100.0,0.513157894736842,1.7833333333333334,0.04,29.467100878452854,48.2158824850616,-8.448291149942992,67.37347107354363
100.0,100.0,0.513157894736842,1.7833333333333334,0.06,30.823677447588715,47.04398119797146,-9.06527865256358,68.26530702127354
100.0,100.0,0.513157894736842,1.7833333333333334,0.08,32.19694897944997,45.776392252026646,-9.683361727523112,69.04254011334099
100.0,100.0,0.513157894736842,1.7833333333333334,0.1,33.58460020466957,44.422459742993325,-10.299905611428448,69.70297046674112
100.0,100.0,0.513157894736842,2.0,0.0,28.32886095083191,52.824362053684595,-6.776809605571377,71.67113904916809
100.0,100.0,0.513157894736842,2.0,0.02,29.77434543584816,51.69977793133994,-7.36108535727667,72.85480568745089
100.0,100.0,0.513157894736842,2.0,0.04,31.242137031043754,50.445648239592224,-7.949667320627919,73.90108291559062
100.0,100.0,0.513157894736842,2.0,0.06,32.729445218212305,49.07263173450212,-8.539678006192915,74.80586362248505
100.0,100.0,0.513157894736842,2.0,0.08,34.23340737083538,47.59218067983511,-9.128217718255648,75.56604768389377
100.0,100.0,0.513157894736842,2.0,0.1,35.75110906634588,46.01638231611705,-9.712395320898125,76.17955705424119
100.0,100.0,0.5421052631578946,0.05,0.0,4.83295622799524,8.904250774060275,-48.270412090958324,2.379176094300119
100.0,100.0,0.5421052631578946,0.05,0.02,4.880680136184829,8.899496926845535,-49.20192560459433,2.3932109239739923
100.0,100.0,0.5421052631578946,0.05,0.04,4.928684509296218,8.894140302546859,-50.141380616794976,2.4072224050511934
100.0,100.0,0.5421052631578946,0.05,0.06,4.976968869481922,8.88818199282739,-51.08875372276147,2.4212094504932797
100.0,100.0,0.5421052631578946,0.05,0.08,5.025532717185435,8.881623211456015,-52.044020445514185,2.4351709764736857
100.0,100.0,0.5421052631578946,0.05,0.1,5.0743755312077,8.874465293895295,-53.00715524052567,2.449105902599276
100.0,100.0,0.5421052631578946,0.26666666666666666,0.0,11.131707844992242,20.40046705785159,-20.736001055513622,11.849105620667702
100.0,100.0,0.5421052631578946,0.26666666666666666,0.02,11.37006075899815,20.342446177744243,-21.57597355843139,11.985968984218047
100.0,100.0,0.5421052631578946,0.26666666666666666,0.04,11.611137719566692,20.277229109731646,-22.42896111672309,12.121499661770628
100.0,100.0,0.5421052631578946,0.26666666666666666,0.06,11.854911439452025,20.20488618270718,-23.294721145909904,12.255634472223566
100.0,100.0,0.5421052631578946,0.26666666666666666,0.08,12.101353378303713,20.125495231860935,-24.17300005586898,12.388311297578301
100.0,100.0,0.5421052631578946,0.26666666666666666,0.1,12.350433764604865,20.039141459130207,-25.06353353289836,12.519469150261996
100.0,100.0,0.5421052631578946,0.48333333333333334,0.0,14.946958271910773,27.247237790082202,-15.280211392260254,20.55448508428823
100.0,100.0,0.5421052631578946,0.48333333333333334,0.02,15.360902394320554,27.10694268149001,-16.063839687364947,20.839051717441784
100.0,100.0,0.5421052631578946,0.48333333333333334,0.04,15.780484480046177,26.949634782501814,-16.861032431701755,21.11823951918001
100.0,100.0,0.5421052631578946,0.48333333333333334,0.06,16.20559446444104,26.775619129880194,-17.671262248741574,21.391800993035503
100.0,100.0,0.5421052631578946,0.48333333333333334,0.08,16.636117412848314,26.585231751532127,-18.493979512703884,21.659496713557154
100.0,100.0,0.5421052631578946,0.48333333333333334,0.1,17.07193368668935,26.378838585483287,-19.328613507946486,21.921095789159462
100.0,100.0,0.5421052631578946,0.7000000000000001,0.0,17.940432986368066,32.530556435247355,-12.596418469287507,28.720848454771176
100.0,100.0,0.5421052631578946,0.7000000000000001,0.02,18.519189600064358,32.28825228296114,-13.335529989626359,29.152762117844073
100.0,100.0,0.5421052631578946,0.7000000000000001,0.04,19.106459537073555,32.01723314888909,-14.08748394761748,29.572086561228602
100.0,100.0,0.5421052631578946,0.7000000000000001,0.06,19.70198544923784,31.7182540877403,-14.851446337648131,29.97826994636634
100.0,100.0,0.5421052631578946,0.7000000000000001,0.08,20.305499228939937,31.39214298119884,-15.626551484402686,30.370788414066922
100.0,100.0,0.5421052631578946,0.7000000000000001,0.1,20.916722583190875,31.03979671992522,-16.411904765840525,30.74914751477061
100.0,100.0,0.5421052631578946,0.9166666666666667,0.0,20.476065280260833,36.931041487209,-10.920279253155579,36.448470079880444
100.0,100.0,0.5421052631578946,0.9166666666666667,0.02,21.210767570704157,36.571232060534406,-11.621551091793387,37.017990535919225
100.0,100.0,0.5421052631578946,0.9166666666666667,0.04,21.956630837945113,36.16977159645933,-12.334350456518042,37.564403591127714
100.0,100.0,0.5421052631578946,0.9166666666666667,0.06,22.713183303555276,35.72811298975316,-13.057532165907842,38.086757303215954
100.0,100.0,0.5421052631578946,0.9166666666666667,0.08,23.47993482722309,35.247841776212,-13.78991313616157,38.584167965343575
100.0,100.0,0.5421052631578946,0.9166666666666667,0.1,24.25637830256968,34.73066665644865,-14.530277355412192,39.055823154062345
100.0,100.0,0.5421052631578946,1.1333333333333335,0.0,22.708002445674488,40.73878109019053,-9.743253372189528,43.7987986141178
100.0,100.0,0.5421052631578946,1.1333333333333335,0.02,23.590965152530664,40.248625852283745,-10.411168889269698,44.49143932371821
100.0,100.0,0.5421052631578946,1.1333333333333335,0.04,24.48741369223572,39.70307518191102,-11.088978023302532,45.147135414394064
100.0,100.0,0.5421052631578946,1.1333333333333335,0.06,25.396594823528154,39.104550363321735,-11.775229178213994,45.764474210322604
100.0,100.0,0.5421052631578946,1.1333333333333335,0.08,26.31772840376067,38.455681208214166,-12.46843052264203,46.34217918766811
100.0,100.0,0.5421052631578946,1.1333333333333335,0.1,27.250010165224296,37.75928682807481,-13.167057861386908,46.87911514944539
100.0,100.0,0.5421052631578946,1.35,0.0,24.718876438919835,44.11024272735742,-8.856442496915815,50.81475840372911
100.0,100.0,0.5421052631578946,1.35,0.02,25.74324615944564,43.478791550630106,-9.494302532823134,51.613377582022174
100.0,100.0,0.5421052631578946,1.35,0.04,26.7830512482143,42.77770364367628,-10.140242635531921,52.35796031113281
100.0,100.0,0.5421052631578946,1.35,0.06,27.83719165582076,42.01065526031308,-10.79251516889388,53.04661358904888
100.0,100.0,0.5421052631578946,1.35,0.08,28.904531844413256,41.181620199419854,-11.449334196527307,53.67768296967978
100.0,100.0,0.5421052631578946,1.35,0.1,29.983905636282707,40.294835567857376,-12.108886828840408,54.24975999225846
100.0,100.0,0.5421052631578946,1.5666666666666667,0.0,26.559158296250573,47.14159025616791,-8.156075805798366,57.52865933460372
100.0,100.0,0.5421052631578946,1.5666666666666667,0.02,27.718712404141648,46.359339138237296,-8.766454875497981,58.41458833000327
100.0,100.0,0.5421052631578946,1.5666666666666667,0.04,28.895246605349705,45.492955588777235,-9.38300117328513,59.22624602094472
100.0,100.0,0.5421052631578946,1.5666666666666667,0.06,30.08725135953754,44.54766844316987,-10.00368496591988,59.9612836285588
100.0,100.0,0.5421052631578946,1.5666666666666667,0.08,31.293173948312813,43.529102551949755,-10.626444582681145,60.61773394864093
100.0,100.0,0.5421052631578946,1.5666666666666667,0.1,32.51142620442174,42.443223155778696,-11.24920173372791,61.19402053774061
100.0,100.0,0.5421052631578946,1.7833333333333334,0.0,28.262387801691013,49.89712863922504,-7.583970855642169,63.966037543492185
100.0,100.0,0.5421052631578946,1.7833333333333334,0.02,29.551405671794207,48.95573245010046,-8.168958071078103,64.91975576406779
100.0,100.0,0.5421052631578946,1.7833333333333334,0.04,30.858527862266328,47.91564992578744,-8.758150478491695,65.77596701108106
100.0,100.0,0.5421052631578946,1.7833333333333334,0.06,32.18177594865313,46.78396720535409,-9.349252504121775,66.53193676060178
100.0,100.0,0.5421052631578946,1.7833333333333334,0.08,33.519122500176536,45.56827015137762,-9.939947450719618,67.18550099273358
100.0,100.0,0.5421052631578946,1.7833333333333334,0.1,34.868502595480706,44.27655990868364,-10.527917191409065,67.73507577501216
100.0,100.0,0.5421052631578946,2.0,0.0,29.852216447200192,52.4224908522093,-7.104627049707312,70.14778355279981
100.0,100.0,0.5421052631578946,2.0,0.02,31.265390824139736,51.31456374158603,-7.66596726889628,71.14934986550175
100.0,100.0,0.5421052631578946,2.0,0.04,32.697366391514564,50.09350104452635,-8.229534343543577,72.02733509913855
100.0,100.0,0.5421052631578946,2.0,0.06,34.14564014341513,48.76855486001504,-8.792784606269889,72.77873465717404
100.0,100.0,0.5421052631578946,2.0,0.08,35.60765705899062,47.34958135496987,-9.353168462113667,73.40135367251615
100.0,100.0,0.5421052631578946,2.0,0.1,37.08082638789072,45.846919119015475,-9.908154765806746,73.89381454617198
100.0,100.0,0.5710526315789474,0.05,0.0,5.090685127291266,8.902457694631932,-50.83771894039814,2.372732871817718
100.0,100.0,0.5710526315789474,0.05,0.02,5.138271882157149,8.897734722199202,-51.76512389615072,2.385939035296075
100.0,100.0,0.5710526315789474,0.05,0.04,5.1861225424266095,8.892468857606527,-52.69997602960767,2.399123257384046
100.0,100.0,0.5710526315789474,0.05,0.06,5.23423665999298,8.88666106785588,-53.642253420251706,2.4122846106324367
100.0,100.0,0.5710526315789474,0.05,0.08,5.282613768227385,8.88031241902261,-54.59193323373801,2.4254221702983223
100.0,100.0,0.5710526315789474,0.05,0.1,5.331253382034568,8.87342407592931,-55.548991725785164,2.4385350145154665
100.0,100.0,0.5710526315789474,0.26666666666666666,0.0,11.721933392719023,20.37856668553329,-21.819814000464103,11.770408880970798
100.0,100.0,0.5710526315789474,0.26666666666666666,0.02,11.958613062226384,20.32097249829779,-22.650448208322953,11.897355576063356
100.0,100.0,0.5710526315789474,0.26666666666666666,0.04,12.197819336285797,20.256914026664308,-23.493016674029914,12.023060377760093
100.0,100.0,0.5710526315789474,0.26666666666666666,0.06,12.439526842374136,20.186453481972602,-24.347294585437,12.147469964777274
100.0,100.0,0.5710526315789474,0.26666666666666666,0.08,12.683709150370603,20.10965914000633,-25.2130478947895,12.270531907280121
100.0,100.0,0.5710526315789474,0.26666666666666666,0.1,12.930338790900315,20.026605230747226,-26.090033554191393,12.39219471812246
100.0,100.0,0.5710526315789474,0.48333333333333334,0.0,15.734933491604146,27.19424431167898,-16.06483942550183,20.364057739529
100.0,100.0,0.5710526315789474,0.48333333333333334,0.02,16.14483342331897,27.055101421646896,-16.83609491828677,20.62512224692743
100.0,100.0,0.5710526315789474,0.48333333333333334,0.04,16.55990515041784,26.900717301501412,-17.61953957686329,20.88120230730182
100.0,100.0,0.5710526315789474,0.48333333333333334,0.06,16.98004690733996,26.731361402973242,-18.414688176266,21.132091351678017
100.0,100.0,0.5710526315789474,0.48333333333333334,0.08,17.405152863929224,26.547328100558243,-19.2210371390144,21.377589548960803
100.0,100.0,0.5710526315789474,0.48333333333333334,0.1,17.835113263700862,26.348935839058242,-20.03806549755882,21.617504153872375
100.0,100.0,0.5710526315789474,0.7000000000000001,0.0,18.880792195988853,32.438965330176636,-13.231683226782573,28.391722731403902
100.0,100.0,0.5710526315789474,0.7000000000000001,0.02,19.452567064712014,32.198859065018176,-13.95614137340307,28.78386799615062
100.0,100.0,0.5710526315789474,0.7000000000000001,0.04,20.032069500705994,31.933099542101626,-14.691880475935223,29.164401728996246
100.0,100.0,0.5710526315789474,0.7000000000000001,0.06,20.619062684470798,31.642352794975604,-15.438137922998692,29.532868827315763
100.0,100.0,0.5710526315789474,0.7000000000000001,0.08,21.213300925202645,31.32734313021348,-16.194125518882707,29.888837447192024
100.0,100.0,0.5710526315789474,0.7000000000000001,0.1,21.814530136706395,30.988850122285275,-16.95903173174194,30.23190006251063
100.0,100.0,0.5710526315789474,0.9166666666666667,0.0,21.543167652666348,36.794935459709556,-11.461006212569819,35.95938149252793
100.0,100.0,0.5710526315789474,0.9166666666666667,0.02,22.267506842465146,36.43869822043439,-12.145776664883241,36.47106772156109
100.0,100.0,0.5710526315789474,0.9166666666666667,0.04,23.00186886112956,36.04535792288406,-12.840392156403954,36.96153069174057
100.0,100.0,0.5710526315789474,0.9166666666666667,0.06,23.74582140489194,35.616194350543026,-13.54381145555277,37.42999575951597
100.0,100.0,0.5710526315789474,0.9166666666666667,0.08,24.498917238070888,35.15259283763963,-14.254963532639465,37.875744769260294
100.0,100.0,0.5710526315789474,0.9166666666666667,0.1,25.260695345436694,34.65603682462155,-14.972751644875757,38.298118267375855
100.0,100.0,0.5710526315789474,1.1333333333333335,0.0,23.884618658237756,40.55323548087765,-10.216778753115847,43.13204942699862
100.0,100.0,0.5710526315789474,1.1333333333333335,0.02,24.75347013391618,40.06836631375555,-10.86663909875239,43.74756493248504
100.0,100.0,0.5710526315789474,1.1333333333333335,0.04,25.634295899096102,39.53429712595437,-11.524635378146254,44.32928057164067
100.0,100.0,0.5710526315789474,1.1333333333333335,0.06,26.526408452581606,38.95315766653551,-12.189454814472409,44.87606432516148
100.0,100.0,0.5710526315789474,1.1333333333333335,0.08,27.429098768638127,38.32724261702534,-12.859754199578813,45.386896425593
100.0,100.0,0.5710526315789474,1.1333333333333335,0.1,28.34163857979665,37.65899651533559,-13.534166323586405,45.86087302045529
100.0,100.0,0.5710526315789474,1.35,0.0,25.992316593436556,43.87103849634468,-9.278767401273681,49.95518629943032
100.0,100.0,0.5710526315789474,1.35,0.02,26.99851504981047,43.2469375578513,-9.897237363004258,50.656584499252475
100.0,100.0,0.5710526315789474,1.35,0.04,28.018251568390717,42.56117832065762,-10.521989312750403,51.30872826642142
100.0,100.0,0.5710526315789474,1.35,0.06,29.050525844030005,41.816989754825684,-11.151450895020924,51.910128102945094
100.0,100.0,0.5710526315789474,1.35,0.08,30.094309730846092,41.01783458244173,-11.784022534446343,52.45949039394895
100.0,100.0,0.5710526315789474,1.35,0.1,31.148551212860134,40.16738248579614,-12.418086654228313,52.955722471322204
100.0,100.0,0.5710526315789474,1.5666666666666667,0.0,27.919523903976497,46.84504761395563,-8.537549271188443,56.46303960855174
100.0,100.0,0.5710526315789474,1.5666666666666667,0.02,29.056576811390073,46.07257091653895,-9.127375485214058,57.23117470433671
100.0,100.0,0.5710526315789474,1.5666666666666667,0.04,30.208321096388893,45.22583858973879,-9.721558144901541,57.93185056653898
100.0,100.0,0.5710526315789474,1.5666666666666667,0.06,31.37338898830955,44.3094366416098,-10.318280296432956,58.563259979316804
100.0,100.0,0.5710526315789474,1.5666666666666667,0.08,32.550379680755164,43.32825983099117,-10.915704907304782,59.12390777915257
100.0,100.0,0.5710526315789474,1.5666666666666667,0.1,33.73786563573482,42.28746822626486,-11.511987242757003,59.61261673609471
100.0,100.0,0.5710526315789474,1.7833333333333334,0.0,29.701648013837506,49.53999964544378,-7.931760887649753,62.68269718766157
100.0,100.0,0.5710526315789474,1.7833333333333334,0.02,30.96359851203428,48.61117064990802,-8.495173011163217,63.49783706797201
100.0,100.0,0.5710526315789474,1.7833333333333334,0.04,32.24097298918829,47.59552903497229,-9.060989548281631,64.22471602572536
100.0,100.0,0.5710526315789474,1.7833333333333334,0.06,33.53198501227591,46.49928072040601,-9.627165798080654,64.86128937143005
100.0,100.0,0.5710526315789474,1.7833333333333334,0.08,34.83481188858975,45.32901787383769,-10.19164802167457,65.40597708476135
100.0,100.0,0.5710526315789474,1.7833333333333334,0.1,36.14760402028372,44.09165310023134,-10.752389264364988,65.85766921340982
100.0,100.0,0.5710526315789474,2.0,0.0,31.36366648311128,52.001884902791275,-7.423953305201122,68.63633351688871
100.0,100.0,0.5710526315789474,2.0,0.02,32.744998956143036,50.90969376233922,-7.962814115294944,69.47854663294112
